date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-08-25,Vente,113500,115,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,2,15.46,43,,,,,,,2,2,Appartement,15,1,,,,,,2.488887,48.798318
2020-08-07,Vente,315000,25,,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,133,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48134,48.796118
2020-08-07,Vente,315000,25,,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,20,65.77,232,,,,,,,2,2,Appartement,44,2,,,,,,2.48134,48.796118
2020-08-07,Vente,315000,25,,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,135,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48134,48.796118
2020-08-31,Vente,1045000,12,,AV DE SEBASTOPOL,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,129,5,S,sols,,,674,2.507376,48.794551
2020-08-31,Vente,835000,4,,AV DU NORD,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,104,4,S,sols,,,262,2.495074,48.80954
2020-08-28,Vente,908400,11,,AV DU BUISSON,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,135,5,S,sols,,,300,2.504344,48.802735
2020-08-28,Vente,380000,202,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,56,2,S,sols,,,175,2.491043,48.787672
2020-09-04,Vente,630000,25,,RUE DE LA FERME,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,60,3,S,sols,,,501,2.499102,48.796064
2020-09-03,Vente,770000,22,,RUE COQUELIN,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,56,2,S,sols,,,194,2.480156,48.801883
2020-09-03,Vente,770000,22,,RUE COQUELIN,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,194,2.480156,48.801883
2020-09-03,Vente,770000,22,,RUE COQUELIN,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,56,2,S,sols,,,194,2.480156,48.801883
2020-09-03,Vente,432000,101,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,22,,8,68.17,,,,,,2,2,Appartement,68,3,,,,,,2.486637,48.798423
2020-09-03,Vente,432000,101,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,43,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486637,48.798423
2020-09-02,Vente,609000,104,,AV DE BONNEUIL,94210,Saint-Maur-des-Fossés,94,24,,9,102.25,,,,,,2,1,Maison,102,5,,,,,,2.499835,48.786785
2020-08-28,Vente,180000,6,,RUE EDOUARD VALLERAND,94100,Saint-Maur-des-Fossés,94,12,37.81,20,,,,,,,2,2,Appartement,37,2,,,,,,2.482785,48.804324
2020-09-01,Vente,950000,8,,VLA DES LYS,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,130,5,S,sols,,,500,2.492203,48.796578
2020-09-01,Vente,950000,8,,VLA DES LYS,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,130,5,AG,terrains d'agrément,,,147,2.492203,48.796578
2020-08-31,Vente,352450,130,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,28,82.47,,,,,,,,1,2,Appartement,84,3,,,,,,2.50988,48.809245
2020-08-18,Vente,355850,1,,RUE SAINT BENOIT,94210,Saint-Maur-des-Fossés,94,37,,,,,,,,,1,3,Dépendance,,0,,,,,,2.510198,48.807737
2020-08-18,Vente,355850,1,,RUE SAINT BENOIT,94210,Saint-Maur-des-Fossés,94,25,,8,62.39,,,,,,2,2,Appartement,62,3,,,,,,2.510198,48.807737
2020-08-28,Vente en l'état futur d'achèvement,530000,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,3,,,,,,,,,1,2,Appartement,77,3,,,,,,2.475261,48.803952
2020-08-28,Vente en l'état futur d'achèvement,530000,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,88,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2020-08-04,Vente,235000,1,,VLA MARIOTTE,94210,Saint-Maur-des-Fossés,94,69,44.19,,,,,,,,1,2,Appartement,46,3,,,,,,2.516586,48.79102
2020-08-28,Vente,723000,36,B,RUE LEON BOCQUET,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,127,6,S,sols,,,222,2.482446,48.799918
2020-08-28,Vente en l'état futur d'achèvement,254518.75,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,42,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-08-28,Vente en l'état futur d'achèvement,254518.75,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,126,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-08-12,Vente,428571,5,B,BD DU GENERAL FERRIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,113,2.466091,48.807821
2020-08-12,Vente,428571,5,B,BD DU GENERAL FERRIE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,312,2.46626,48.807681
2020-08-31,Vente,585000,96,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,32,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486648,48.796439
2020-08-31,Vente,585000,96,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,17,,7,95.78,,,,,,2,2,Appartement,96,4,,,,,,2.486648,48.796439
2020-09-01,Vente,750000,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,1,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489387,48.810845
2020-09-01,Vente,750000,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,27,,59,,,,,,,2,3,Dépendance,,0,,,,,,2.489387,48.810845
2020-09-01,Vente,750000,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,32,,33,,79,163.41,81,163.41,,4,2,Appartement,177,6,,,,,,2.489387,48.810845
2020-08-27,Vente en l'état futur d'achèvement,424000,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,18,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-08-27,Vente en l'état futur d'achèvement,424000,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,108,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-08-27,Vente en l'état futur d'achèvement,424000,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,107,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-08-28,Vente en l'état futur d'achèvement,242650,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,41,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-08-28,Vente en l'état futur d'achèvement,242650,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,125,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-03,Vente,310000,1,,AV MEDICIS,94100,Saint-Maur-des-Fossés,94,10,54.77,,,,,,,,1,2,Appartement,54,2,,,,,,2.49812,48.805212
2020-09-04,Vente,299000,10,,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,152,,72,60.15,,,,,,2,2,Appartement,60,3,,,,,,2.473618,48.813636
2020-08-21,Vente,254364,1,,RUE DE PROVENCE,94100,Saint-Maur-des-Fossés,94,6,40.23,,,,,,,,1,2,Appartement,40,2,,,,,,2.475369,48.810687
2020-09-04,Vente,139000,8,,AV GOUVERNEUR GENERAL BINGER,94100,Saint-Maur-des-Fossés,94,63,,,,,,,,,1,3,Dépendance,,0,,,,,,2.487348,48.807667
2020-09-04,Vente,139000,8,,AV GOUVERNEUR GENERAL BINGER,94100,Saint-Maur-des-Fossés,94,28,16.75,,,,,,,,1,2,Appartement,17,1,,,,,,2.487348,48.807667
2020-09-04,Vente,465000,66,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,112,,3,126.81,,,,,,2,4,Local industriel. commercial ou assimilé,298,0,,,,,,2.482073,48.793163
2020-09-04,Vente,465000,66,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,3,126.81,,,,,,,,1,1,Maison,120,4,,,,,,2.482073,48.793163
2020-08-25,Vente,461107,40,B,AV FUSILLES DE CHATEAUBRIANT,94100,Saint-Maur-des-Fossés,94,135,,,,,,,,,1,3,Dépendance,,0,,,,,,2.498512,48.80395
2020-08-25,Vente,461107,40,B,AV FUSILLES DE CHATEAUBRIANT,94100,Saint-Maur-des-Fossés,94,112,65.01,164,,,,,,,2,2,Appartement,65,3,,,,,,2.498512,48.80395
2020-09-04,Vente,369000,16,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,44,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475647,48.800071
2020-09-04,Vente,369000,16,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,22,,5,72.51,,,,,,2,2,Appartement,72,3,,,,,,2.475647,48.800071
2020-08-21,Vente,738976,2,B,AV DES GLYCINES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,120,4,S,sols,,,236,2.482061,48.812302
2020-09-03,Vente,863300,46,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,110,6,S,sols,,,484,2.477941,48.798009
2020-08-27,Vente,190000,16,,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,121,,122,,124,,125,,126,8,4,Local industriel. commercial ou assimilé,148,0,,,,,,2.482073,48.793163
2020-08-27,Vente,190000,66,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,51,,,,,,,,,1,3,Dépendance,,0,,,,,,2.482073,48.793163
2020-08-26,Vente,368000,5,A,RUE DES ILES,94100,Saint-Maur-des-Fossés,94,11,,31,70.62,,,,,,2,2,Appartement,71,3,,,,,,2.463164,48.809347
2020-08-26,Vente,368000,5,A,RUE DES ILES,94100,Saint-Maur-des-Fossés,94,8,,,,,,,,,1,3,Dépendance,,0,,,,,,2.463164,48.809347
2020-09-04,Vente,145000,4,,VLA MARIOTTE,94210,Saint-Maur-des-Fossés,94,170,25.37,,,,,,,,1,2,Appartement,22,1,,,,,,2.517016,48.790881
2020-09-04,Vente,221000,11,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,85,40.15,86,,,,,,,2,2,Appartement,40,1,,,,,,2.47485,48.80093
2020-09-04,Vente,221000,11,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,126,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47485,48.80093
2020-08-28,Vente,470000,69,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,13,,,,,,,,,1,2,Appartement,81,4,,,,,,2.472253,48.802494
2020-08-28,Vente,470000,69,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,24,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472253,48.802494
2020-08-28,Vente,16688,69,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,27,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472253,48.802494
2020-09-08,Vente,350000,4,,AV MAHIEU,94100,Saint-Maur-des-Fossés,94,124,,24,54.86,,,,,,2,2,Appartement,54,3,,,,,,2.473136,48.81167
2020-09-08,Vente,14000,8,,AV FRANCIS BERTHIER,94100,Saint-Maur-des-Fossés,94,4,,,,,,,,,1,3,Dépendance,,0,,,,,,2.486948,48.809954
2020-08-24,Vente,14000,15,,RUE DU FOUR,94100,Saint-Maur-des-Fossés,94,25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.470469,48.811842
2020-08-31,Vente,1000,1,,AV DES ARTS,94100,Saint-Maur-des-Fossés,94,137,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488505,48.804916
2020-08-31,Vente,292500,12,,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,116,,31,61.39,,,,,,2,2,Appartement,60,4,,,,,,2.473618,48.813636
2020-09-07,Vente,335000,8,,RUE DU CAPITAINE CHARTON,94210,Saint-Maur-des-Fossés,94,31,,,,,,,,,1,3,Dépendance,,0,,,,,,2.516704,48.796619
2020-09-07,Vente,335000,8,,RUE DU CAPITAINE CHARTON,94210,Saint-Maur-des-Fossés,94,23,65.48,26,,,,,,,2,2,Appartement,84,3,,,,,,2.516704,48.796619
2020-09-03,Vente en l'état futur d'achèvement,397675,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,65,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-03,Vente en l'état futur d'achèvement,397675,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,110,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-03,Vente en l'état futur d'achèvement,397675,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,157,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-03,Vente en l'état futur d'achèvement,397675,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,3,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-07,Vente en l'état futur d'achèvement,575000,2,,PROM DES ANGLAIS,94210,Saint-Maur-des-Fossés,94,41,,,,,,,,,1,3,Dépendance,,0,,,,,,2.520428,48.790779
2020-09-07,Vente en l'état futur d'achèvement,575000,2,,PROM DES ANGLAIS,94210,Saint-Maur-des-Fossés,94,13,,20,,,,,,,2,2,Appartement,69,3,,,,,,2.520428,48.790779
2020-08-25,Vente,1176000,4,,RUE ALEXANDRE DUMAS,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,255,7,S,sols,,,801,2.512724,48.806456
2020-09-07,Vente,20000,54,,RUE LEON BOCQUET,94100,Saint-Maur-des-Fossés,94,25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480604,48.798974
2020-09-08,Vente,205000,29,,AV DU BAC,94210,Saint-Maur-des-Fossés,94,18,,6,38.07,,,,,,2,2,Appartement,41,2,,,,,,2.506501,48.796776
2020-08-28,Vente,457000,9,,RUE DE LA PROSPERITE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,88,3,S,sols,,,370,,
2020-08-25,Vente,850000,2,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,105,5,S,sols,,,300,2.507555,48.796554
2020-09-04,Vente en l'état futur d'achèvement,342875,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,163,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-04,Vente en l'état futur d'achèvement,342875,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,30,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-04,Vente en l'état futur d'achèvement,342875,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,61,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-09,Vente en l'état futur d'achèvement,484421,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,194,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-09,Vente en l'état futur d'achèvement,484421,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,51,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-09,Vente en l'état futur d'achèvement,484421,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,193,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-09,Vente en l'état futur d'achèvement,484421,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,64,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-09,Vente,20000,28,,AV MARINVILLE,94100,Saint-Maur-des-Fossés,94,245,,,,,,,,,1,3,Dépendance,,0,,,,,,2.474116,48.80991
2020-08-26,Vente terrain à bâtir,374219,69,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,25,,,,,,,,,1,3,Dépendance,,0,,,,,,2.472253,48.802494
2020-08-26,Vente terrain à bâtir,374219,69,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,14,,,,,,,,,1,2,Appartement,65,3,,,,,,2.472253,48.802494
2020-09-09,Vente,404350,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,85,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489387,48.810845
2020-09-09,Vente,404350,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,34,,36,73.11,,,,,,2,2,Appartement,75,1,,,,,,2.489387,48.810845
2020-09-09,Vente,295240,30,,BD RABELAIS,94100,Saint-Maur-des-Fossés,94,1,,,,,,,,,1,2,Appartement,72,3,,,,,,2.480415,48.805898
2020-09-10,Vente,1080000,4,,RUE ALPHONSE KARR,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,187,4,S,sols,,,532,2.467833,48.807884
2020-09-09,Vente,478000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,383,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48004,48.7957
2020-09-09,Vente,478000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,314,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48004,48.7957
2020-09-09,Vente,478000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,19,,25,86.14,,,,,,2,2,Appartement,86,4,,,,,,2.48004,48.7957
2020-09-09,Vente,780000,120,B,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,117,5,S,sols,,,500,2.489502,48.791268
2020-09-07,Vente,920000,80,,AV CARNOT,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,112,5,S,sols,,,252,2.486901,48.798448
2020-08-31,Vente,250000,44,B,AV JEAN JAURES,94100,Saint-Maur-des-Fossés,94,3,,,,,,,,,1,,,,,AB,terrains a bâtir,,,343,2.479475,48.790363
2020-08-27,Vente,315000,9,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,80,,,,,,,,,1,3,Dépendance,,0,,,,,,2.47446,48.801076
2020-08-27,Vente,315000,9,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,37,,58,58.94,,,,,,2,2,Appartement,66,3,,,,,,2.47446,48.801076
2020-09-10,Vente,357000,1,,RUE ADAM,94210,Saint-Maur-des-Fossés,94,23,66.15,,,,,,,,1,2,Appartement,65,3,,,,,,2.510079,48.806535
2020-09-11,Vente en l'état futur d'achèvement,306000,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,119,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-11,Vente en l'état futur d'achèvement,306000,81,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,48,,,,,,,,,1,,,,,,,,,,2.472673,48.800779
2020-09-14,Vente,442000,10,,AV DES AILANTES,94100,Saint-Maur-des-Fossés,94,107,,,,,,,,,1,3,Dépendance,,0,,,,,,2.488875,48.808712
2020-09-14,Vente,442000,10,,AV DES AILANTES,94100,Saint-Maur-des-Fossés,94,39,,46,63.51,,,,,,2,2,Appartement,64,3,,,,,,2.488875,48.808712
2020-08-26,Vente,740000,61,,RUE LAFAYETTE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,99,5,S,sols,,,347,2.512619,48.805431
2020-09-11,Vente,779000,2,,IMP RIDEAU,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,106,4,S,sols,,,265,2.493529,48.788437
2020-09-11,Vente,537650,1,,RUE DE LA LUNE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,85,4,S,sols,,,178,2.484172,48.788423
2020-09-11,Vente en l'état futur d'achèvement,505000,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,10,,,,,,,,,1,2,Appartement,50,2,,,,,,2.475261,48.803952
2020-09-11,Vente en l'état futur d'achèvement,505000,21,,RUE ANDRE BOLLIER,94100,Saint-Maur-des-Fossés,94,61,,,,,,,,,1,3,Dépendance,,0,,,,,,2.475261,48.803952
2020-09-09,Vente,357000,52,,AV EMILE ZOLA,94100,Saint-Maur-des-Fossés,94,30,60.09,58,,,,,,,2,2,Appartement,61,3,,,,,,2.48383,48.799237
2020-09-09,Vente,357000,52,,AV EMILE ZOLA,94100,Saint-Maur-des-Fossés,94,7,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48383,48.799237
2020-08-25,Vente,131000,5,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,2,,5,21,,,,,,2,2,Appartement,24,1,,,,,,2.485318,48.806342
2020-09-11,Vente,323810,37,,AV MISS CAVELL,94100,Saint-Maur-des-Fossés,94,207,,,,,,,,,1,3,Dépendance,,0,,,,,,2.490528,48.801201
2020-09-11,Vente,323810,37,,AV MISS CAVELL,94100,Saint-Maur-des-Fossés,94,1,49.52,46,,,,,,,2,2,Appartement,48,3,,,,,,2.490528,48.801201
2020-09-07,Vente en l'état futur d'achèvement,269000,7,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,7,125.18,,,,,,,,1,2,Appartement,48,2,,,,,,2.492823,48.801328
2020-09-07,Vente en l'état futur d'achèvement,269000,7,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,57,13.5,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2020-09-01,Vente,310000,5,B,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,314,74.5,369,,,,,,,2,2,Appartement,73,5,,,,,,2.473618,48.813636
2020-09-14,Vente,238000,65,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,45,,,,,,,,,1,3,Dépendance,,0,,,,,,2.481588,48.797534
2020-09-14,Vente,238000,65,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,26,46.93,66,,,,,,,2,2,Appartement,49,1,,,,,,2.481588,48.797534
2020-09-09,Vente,800000,24,,AV DE CHENNEVIERES,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,148,3,S,sols,,,346,2.51812,48.788834
2020-09-14,Vente,340000,12,B,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,34,,,,,,,,,1,3,Dépendance,,0,,,,,,2.480819,48.792871
2020-09-14,Vente,340000,12,B,BD DE BELLECHASSE,94100,Saint-Maur-des-Fossés,94,122,65.39,86,,,,,,,2,2,Appartement,67,3,,,,,,2.480819,48.792871
2020-08-31,Vente,189000,40,,AV DU NORD,94100,Saint-Maur-des-Fossés,94,63,,8,35.07,,,,,,2,2,Appartement,33,1,,,,,,2.503608,48.809044
2020-08-31,Vente,189000,40,,AV DU NORD,94100,Saint-Maur-des-Fossés,94,80,,,,,,,,,1,3,Dépendance,,0,,,,,,2.503608,48.809044
2020-09-11,Vente,318600,8,,AV DE L ALMA,94210,Saint-Maur-des-Fossés,94,10,66.59,208,,5,,,,,3,2,Appartement,65,2,,,,,,2.494958,48.788246
2020-09-09,Vente en l'état futur d'achèvement,337000,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,1,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-09,Vente en l'état futur d'achèvement,337000,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,112,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-09,Vente en l'état futur d'achèvement,337000,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,66,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-09,Vente en l'état futur d'achèvement,337000,51,,AV GUYNEMER,94100,Saint-Maur-des-Fossés,94,155,,,,,,,,,1,,,,,,,,,,2.484306,48.786676
2020-09-15,Vente,605000,41,,QUAI WINSTON CHURCHILL,94210,Saint-Maur-des-Fossés,94,20,,,,,,,,,1,3,Dépendance,,0,,,,,,2.521206,48.793232
2020-09-15,Vente,605000,41,,QUAI WINSTON CHURCHILL,94210,Saint-Maur-des-Fossés,94,26,,64,88.47,,,,,,2,2,Appartement,93,3,,,,,,2.521206,48.793232
2020-09-15,Vente,926000,28,B,AV GABRIEL PERI,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,145,6,S,sols,,,412,2.486141,48.808148
2020-09-14,Vente,892510,13,,RUE DU BUREAU,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,194,6,S,sols,,,486,2.477428,48.799207
2020-09-11,Vente,128000,36,,AV FOCH,94100,Saint-Maur-des-Fossés,94,14,23.84,30,,,,,,,2,2,Appartement,30,1,,,,,,2.489958,48.802855
2020-08-26,Vente,175000,32,,AV EMILE ZOLA,94100,Saint-Maur-des-Fossés,94,14,,27,29.49,,,,,,2,2,Appartement,30,1,,,,,,2.483737,48.801897
2020-09-14,Vente en l'état futur d'achèvement,278000,7,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,66,12.5,,,,,,,,1,3,Dépendance,,0,,,,,,2.492823,48.801328
2020-09-14,Vente en l'état futur d'achèvement,278000,7,,RUE DE LA REUNION,94100,Saint-Maur-des-Fossés,94,11,35.62,,,,,,,,1,2,Appartement,35,2,,,,,,2.492823,48.801328
2020-09-15,Vente,375000,8,,AV DE LA MESANGE,94100,Saint-Maur-des-Fossés,94,46,,,,,,,,,1,3,Dépendance,,0,,,,,,2.498704,48.801622
2020-09-15,Vente,375000,8,,AV DE LA MESANGE,94100,Saint-Maur-des-Fossés,94,22,,3,66.61,,,,,,2,2,Appartement,68,3,,,,,,2.498704,48.801622
2020-09-15,Vente,83325,2,B,ALL DE LA GARE,94100,Saint-Maur-des-Fossés,94,17,50.85,,,,,,,,1,2,Appartement,49,3,,,,,,2.474039,48.806951
2020-09-15,Vente en l'état futur d'achèvement,710000,53,,AV FRANCOIS ADAM,94100,Saint-Maur-des-Fossés,94,24,,,,,,,,,1,2,Appartement,115,5,,,,,,2.496279,48.791406
2020-09-15,Vente en l'état futur d'achèvement,710000,53,,AV FRANCOIS ADAM,94100,Saint-Maur-des-Fossés,94,47,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496279,48.791406
2020-09-15,Vente en l'état futur d'achèvement,710000,53,,AV FRANCOIS ADAM,94100,Saint-Maur-des-Fossés,94,46,,,,,,,,,1,3,Dépendance,,0,,,,,,2.496279,48.791406
2020-09-15,Vente,267000,5,,RUE MARCEAU,94210,Saint-Maur-des-Fossés,94,18,42.01,50,,51,,52,,53,6,2,Appartement,41,3,,,,,,2.509052,48.7948
2020-09-08,Vente,229700,17,,AV DE LA TOURELLE,94100,Saint-Maur-des-Fossés,94,1,,12,34.35,,,,,,2,2,Appartement,35,1,,,,,,2.48722,48.806817
2020-09-16,Vente,405000,1,,RUE ELIAS HOWE,94100,Saint-Maur-des-Fossés,94,301,,,,,,,,,1,3,Dépendance,,0,,,,,,2.48004,48.7957
